title,url
 IPython Interactive Computing and Visualization Cookbook,https://freecomputerbooks.com/IPython-Interactive-Computing-and-Visualization-Cookbook.html
 A Whirlwind Tour of Python (Jake VanderPlas),https://freecomputerbooks.com/A-Whirlwind-Tour-of-Python.html
" Learn Python, Break Python: A Beginner's Guide to Programming",https://freecomputerbooks.com/Learn-Python-Break-Python.html
 Annotated Algorithms in Python: with Applications,https://freecomputerbooks.com/Annotated-Algorithms-in-Python-with-Applications-in-Physics-Biology-and-Finance.html
 O'Reilly® Test-Driven Development with Python (Harry Percival),https://freecomputerbooks.com/Test-Driven-Development-with-Python.html
" Non-Programmer's Tutorial for Python 3 (Josh Cogliati, et al)",https://freecomputerbooks.com/Non-Programmers-Tutorial-for-Python-3.html
 The Hitchhiker's Guide to Python: Best Practices for Development,https://freecomputerbooks.com/The-Hitchhikers-Guide-to-Python.html
 Cracking Codes with Python: Building and Breaking Ciphers,https://freecomputerbooks.com/Cracking-Codes-with-Python.html
 Open Workbook of Cryptology: Python Projects,https://freecomputerbooks.com/Open-Workbook-of-Cryptology.html
 Python and Coding Theory (David Joyner),https://freecomputerbooks.com/Python-and-Coding-Theory.html
 Hands-on Python Tutorial (Dr. Andrew N. Harrington),https://freecomputerbooks.com/Hands-on-Python-Tutorial-by-Andrew-N-Harrington.html
 Essential Python (Krzysztof Kowalczyk),https://freecomputerbooks.com/Essential-Python.html
 O'Reilly® Python Web Frameworks (Carlos De La Guardia),https://freecomputerbooks.com/Python-Web-Frameworks.html
" Hadoop with Python (Zachary Radtka, et al)",https://freecomputerbooks.com/Hadoop-with-Python.html
 Python Notes for Professionals (Stack Overflow Contributors),https://freecomputerbooks.com/Python-Notes-for-Professionals.html
 How to Make Mistakes in Python? (Mike Pirnat),https://freecomputerbooks.com/How-to-Make-Mistakes-in-Python.html
 Fast Lane to Python (Norm Matloff),https://freecomputerbooks.com/Fas-Lane-to-Python.html
 A Beginner's Python Tutorial (Wikibooks),https://freecomputerbooks.com/A-Beginners-Python-Tutorial-Wikibooks.html
" Programming for Computations - Python (Svein Linge, et al)",https://freecomputerbooks.com/Programming-for-Computations-Python.html
 Solving PDEs in Python: The FEniCS Tutorial I (H. Langtangen),https://freecomputerbooks.com/Solving-PDEs-in-Python.html
 Developing Graphics Frameworks with Python and OpenGL,https://freecomputerbooks.com/Developing-Graphics-Frameworks-with-Python-and-OpenGL.html
 Python and OpenGL for Scientific Visualization (Nicolas P. Rougier),https://freecomputerbooks.com/Python-and-OpenGL-for-Scientific-Visualization.html
 Scientific Visualisation: Python and Matplotlib (Nicolas P. Rougier),https://freecomputerbooks.com/Scientific-Visualisation-Python-and-Matplotlib.html
 From Python to NumPy (Nicolas P. Rougier),https://freecomputerbooks.com/From-Python-to-Numpy.html
 Guide to NumPy (Travis E. Oliphant),https://freecomputerbooks.com/Guide-to-NumPy.html
" NumPy Tutorials (Usman Malik, Anne Bonner, et al)",https://freecomputerbooks.com/NumPy-Tutorials.html
" Scipy Lecture Notes (Emmanuelle Gouillart, et al)",https://freecomputerbooks.com/Scipy-Lecture-Notes.html
 SciPy Programming Succinctly (James McCaffrey),https://freecomputerbooks.com/SciPy-Programming-Succinctly.html
 Bayesian Methods for Hackers: Using Python and PyMC,https://freecomputerbooks.com/Bayesian-Methods-for-Hackers.html
 O'Reilly® Picking a Python Version: A Manifesto (David Mertz),https://freecomputerbooks.com/Picking-a-Python-Version-A-Manifesto.html
 Dive Into Python 3 (Mark Pilgrim),https://freecomputerbooks.com/Dive-Into-Python-3.html
 Porting to Python 3: An In-depth Guide (Lennart Regebro),https://freecomputerbooks.com/Porting-to-Python3.html
" Python Scripting for Spatial Data Processing (Pete Bunting, et al)",https://freecomputerbooks.com/Python-Scripting-for-Spatial-Data-Processing.html
 Python 3 Basics Tutorial (Kristian Rother),https://freecomputerbooks.com/Python-3-Basics-Tutorial.html
 Modeling Creativity - Case Studies in Python (Tom De Smedt),https://freecomputerbooks.com/Modeling-Creativity-Case-Studies-in-Python.html
 Python 201: (Slightly) Advanced Python Topics (Dave Kuhlman),https://freecomputerbooks.com/Python-201.html
 Python for Informatics: Exploring Information (Charles Severance),https://freecomputerbooks.com/Python-for-Informatics-Exploring-Information.html
 Algorithmic Problem Solving with Python (John B. Schneider),https://freecomputerbooks.com/Algorithmic-Problem-Solving-with-Python.html
" Python for Econometrics, Statistics and Data Analysis",https://freecomputerbooks.com/Introduction-to-Python-for-Econometrics-Statistics-and-Numerical-Analysis.html
 The Full Stack Python (Matt Makai),https://freecomputerbooks.com/The-Full-Stack-Python.html
 O'Reilly® Natural Language Processing with Python,https://freecomputerbooks.com/Natural-Language-Processing-with-Python.html
 Hands-On Natural Language Processing with Python,https://freecomputerbooks.com/Hands-On-Natural-Language-Processing-with-Python.html
" Think Stats, 2nd Edition: Exploratory Data Analysis in Python",https://freecomputerbooks.com/Think-Stats-2nd-Edition.html
 Gui Programming With Python: Using the Qt Toolkit (B. Rempt),https://freecomputerbooks.com/Gui-Programming-With-Python-Using-the-Qt-Toolkit.html
 Deep Learning Tutorials using Python (LISA Lab),https://freecomputerbooks.com/Deep-Learning-Tutorial.html
 Python for Kids: A Playful Introduction to Programming,https://freecomputerbooks.com/Python-for-Kids.html
 Hacking Secret Ciphers with Python (Albert Sweigart),https://freecomputerbooks.com/Hacking-Secret-Ciphers-with-Python.html
 Think Python - How to Think Like a Computer Scientist,https://freecomputerbooks.com/Think-Python-How-to-Think-Like-a-Computer-Scientist.html
 Open Data Structures: An Introduction using Python (Pat Morin),https://freecomputerbooks.com/Open-Data-Structures-An-Introduction.html
 Programming Computer Vision with Python: Tools and Algorithms,https://freecomputerbooks.com/Programming-Computer-Vision-with-Python.html
" Invent Your Own Computer Games with Python, 3rd Edition",https://freecomputerbooks.com/Invent-Your-Own-Computer-Games-with-Python.html
" Learn to Program Using Python: A Tutorial for Hobbyists, Starters",https://freecomputerbooks.com/Learn-to-Program-Using-Python.html
 Introduction to Python for Computational Science and Engineering,https://freecomputerbooks.com/Introduction-to-Python-for-Computational-Science-and-Engineering.html
 Python Scripting for Computational Science (Hans Langtangen),https://freecomputerbooks.com/Python-Scripting-for-Computational-Science.html
 Python Succinctly (Jason Cannon),https://freecomputerbooks.com/Python-Succinctly.html
" The Python Language Reference Manual (Guido van Rossum, et al)",https://freecomputerbooks.com/The-Python-Language-Reference-Manual-Guido-van-Rossum.html
" JavaScript Frameworks/Libraries (React.js, Angular, Node.js, etc.)",https://freecomputerbooks.com/webJavaScriptFrameworksBooks.html
 JavaScript for Impatient Programmers (Axel Rauschmayer),https://freecomputerbooks.com/JavaScript-for-Impatient-Programmers.html
" Eloquent JavaScript, 3rd Edition: A Modern Introduction",https://freecomputerbooks.com/Eloquent-JavaScript.html
 Make Games with Python on Raspberry Pi (Sean M. Tracey),https://freecomputerbooks.com/Make-Games-with-Python-on-Raspberry-Pi.html
" O'Reilly® Mining the Social Web, 2nd Edition (Matthew A. Russell)",https://freecomputerbooks.com/Mining-the-Social-Web.html
 O'Reilly® Think Stats: Probability and Statistics using Python,https://freecomputerbooks.com/Think-Stats-Probability-and-Statistics-for-Programmers.html
 O'Reilly® The Python Standard Library (Fredrik Lundh),https://freecomputerbooks.com/The-Python-Standard-Library.html
 Learning to Program Using Python (Cody Jackson),https://freecomputerbooks.com/Learning-to-Program-Using-Python-by-Cody-Jackson.html
 Programming and Mathematical Thinking: Discrete Math & Python,https://freecomputerbooks.com/Programming-and-Mathematical-Thinking.html
 Keras Succinctly (James McCaffrey),https://freecomputerbooks.com/Keras-Succinctly.html
 Dive Into Python: Python from Novice to Pro (Mark Pilgrim),https://freecomputerbooks.com/Dive-Into-Python.html
 A Byte of Python (Swaroop C H),https://freecomputerbooks.com/A-Byte-of-Python.html
 A Python Book (Dave Kuhlman),https://freecomputerbooks.com/A-Python-Book-by-Dave-Kuhlman.html
 Text Processing in Python (David Mertz),https://freecomputerbooks.com/Text-Processing-in-Python.html
 Making Games with Python and Pygame (Albert Sweigart),https://freecomputerbooks.com/Making-Games-with-Python-and-Pygame.html
 Effective Django (Nathan Yergler),https://freecomputerbooks.com/Effective-Django.html
 The Definitive Guide to Django: Web Development Done Right,https://freecomputerbooks.com/The-Django-Book.html
 O'Reilly® Think Complexity: Science and Modeling (Allen Downey),https://freecomputerbooks.com/Think-Complexity-Complexity-Science-and-Computational-Modeling.html
 Computational Physics with Python (Mark Newman),https://freecomputerbooks.com/Computational-Physics-with-Python.html
 Python Scientific Lecture Notes (Scipy Lectures ),https://freecomputerbooks.com/Python-Scientific-Lecture-Notes.html
" Inventory Analytics: A Practicable, Python-Driven Approach",https://freecomputerbooks.com/Inventory-Analytics.html
 Python in Hydrology (Sat Kumar Tomer),https://freecomputerbooks.com/Python-in-Hydrology.html
 How To Write Your Own Software Using Python (Steven F. Lott),https://freecomputerbooks.com/How-To-Write-Your-Own-Software-Using-Python.html
 First Course in Programming with Karel the Robot and Python,https://freecomputerbooks.com/First-Course-in-Programming-with-Karel-the-Robot-and-Python.html
